word2vec-google-news-300,1193514,70,79,0.8860759493670886
glove-wiki-gigaword-300,1193514,71,79,0.8987341772151899
fasttext-wiki-news-subwords-300,1193514,74,80,0.925
glove-twitter-200,1193514,44,77,0.5714285714285714
glove-twitter-100,1193514,39,77,0.5064935064935064
